experiment,condition,trial,order,status,valid,target_ms,iterations,reference_a_ms,a_event_ms,a_effective_gflops,b_event_ms,invalidate_delay_ms,a_pending_before_destroy,destroy_result,cpu_a,cpu_b,cpu_control,t_A_launch_ns,t_A_launch_return_ns,t_A_start_observed_ns,A_start_gpu_ns,t_invalidate_ns,t_invalidate_seen_ns,t_A_query_begin_ns,t_A_query_end_ns,t_destroy_begin_ns,t_destroy_return_ns,t_B_ready_ns,t_B_trigger_seen_ns,t_B_launch_ns,t_B_launch_return_ns,t_B_complete_ns,invalidate_dispatch_us,destroy_latency_us,invalidate_to_destroy_return_us,handoff_us,b_launch_api_us,b_request_us,b_takeover_us,B_start_gpu_ns,B_end_gpu_ns,t_B_start_est_ns,t_B_start_lower_ns,t_B_start_upper_ns,clock_bracket_ns,clock_offset_change_ns,start_est_valid
takeover,b_with_idle_a,1,1,ok,1,100,33921,99.800064086914062,nan,nan,0.0071680000983178616,nan,-1,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,4238075248655722,4238075248678046,4238075248814779,nan,nan,nan,nan,22.324000000000002,159.05699999999999,nan,1790059451365373952,1790059451365374976,nan,nan,nan,nan,nan,0
takeover,destroy,1,1,ok,1,100,33921,99.800064086914062,nan,nan,0.0081919999793171883,10,1,0,0,1,2,4238075249177126,4238075249179810,4238075249332584,1790059451365897216,4238075259332942,4238075259333232,4238075259333323,4238075259334075,4238075259334723,4238075435937736,4238075249175312,4238075435938355,4238075435940794,4238075435945596,4238075436051659,0.28999999999999998,176603.01300000001,176604.79399999999,3.0579999999999998,4.8019999999999996,110.86499999999999,176718.717,1790059451552609280,1790059451552609280,4238075436042571,4238075436033882,4238075436051260,14108,4026,1
takeover,b_with_idle_a,2,0,ok,1,100,33921,99.800064086914062,nan,nan,0.0071680000983178616,nan,-1,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,4238075579430770,4238075579440223,4238075579595495,nan,nan,nan,nan,9.4529999999999994,164.72499999999999,nan,1790059451696149504,1790059451696149504,nan,nan,nan,nan,nan,0
takeover,destroy,2,0,ok,1,100,33921,99.800064086914062,nan,nan,0.0071680000983178616,10,1,0,0,1,2,4238075579910685,4238075579913478,4238075580067855,1790059451696625664,4238075590068170,4238075590068500,4238075590068728,4238075590069441,4238075590070021,4238075749425903,4238075579907152,4238075749426476,4238075749429831,4238075749434638,4238075749540717,0.33000000000000002,159355.88200000001,159357.73300000001,3.9279999999999999,4.8070000000000004,110.886,159472.54699999999,1790059451866091520,1790059451866091520,4238075749530516.5,4238075749522008,4238075749539025,14015,3695.5,1
takeover,b_with_idle_a,2,1,ok,1,100,33921,99.800064086914062,nan,nan,0.0061440002173185349,nan,-1,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,4238075870871661,4238075870879358,4238075871035455,nan,nan,nan,nan,7.6970000000000001,163.79400000000001,nan,1790059451987585024,1790059451987585024,nan,nan,nan,nan,nan,0
takeover,wait-then-destroy,2,1,ok,1,100,33921,99.800064086914062,nan,nan,0.0071680000983178616,10,1,0,0,1,2,4238075871266399,4238075871269117,4238075871423585,1790059451987976192,4238075881423885,4238075881424282,4238075881424376,4238075881425068,4238075970235295,4238076040126928,4238075871258265,4238076040127428,4238076040129531,4238076040132863,4238076040240254,0.39700000000000002,69891.633000000002,158703.04300000001,2.6030000000000002,3.3319999999999999,110.723,158816.36900000001,1790059452156785664,1790059452156785664,4238076040231503.5,4238076040223791,4238076040239216,12560,3423.5,1
takeover,b_with_idle_a,3,0,ok,1,100,33921,99.800064086914062,nan,nan,0.0071680000983178616,nan,-1,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,4238076160958265,4238076160966100,4238076161122945,nan,nan,nan,nan,7.835,164.68000000000001,nan,1790059452277665792,1790059452277665792,nan,nan,nan,nan,nan,0
takeover,wait-then-destroy,3,0,ok,1,100,33921,99.800064086914062,nan,nan,0.0071680000983178616,10,1,0,0,1,2,4238076161432235,4238076161435185,4238076161589010,1790059452278135808,4238076171589424,4238076171589848,4238076171589995,4238076171590721,4238076260328394,4238076330246813,4238076161429951,4238076330247306,4238076330249236,4238076330252176,4238076330360378,0.42399999999999999,69918.418999999994,158657.389,2.423,2.9399999999999999,111.142,158770.954,1790059452446900224,1790059452446900224,4238076330351045.5,4238076330342477,4238076330359614,13973,3962.5,1
takeover,b_with_idle_a,3,1,ok,1,100,33921,99.800064086914062,nan,nan,0.0071680000983178616,nan,-1,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,4238076450736354,4238076450743828,4238076450900398,nan,nan,nan,nan,7.4740000000000002,164.04400000000001,nan,1790059452567438336,1790059452567438336,nan,nan,nan,nan,nan,0
takeover,destroy,3,1,ok,1,100,33921,99.800064086914062,nan,nan,0.0081919999793171883,10,1,0,0,1,2,4238076451200002,4238076451202756,4238076451357095,1790059452567898112,4238076461357467,4238076461357798,4238076461357882,4238076461358577,4238076461359225,4238076619725195,4238076451197654,4238076619725768,4238076619727718,4238076619730362,4238076619838603,0.33100000000000002,158365.97,158367.728,2.5230000000000001,2.6440000000000001,110.88500000000001,158481.136,1790059452736372736,1790059452736373760,4238076619829118,4238076619820855,4238076619837381,14063,3215,1
takeover,b_with_idle_a,4,0,ok,1,100,33921,99.800064086914062,nan,nan,0.0071680000983178616,nan,-1,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,4238076739829321,4238076739836769,4238076739989978,nan,nan,nan,nan,7.4480000000000004,160.65700000000001,nan,1790059452856522752,1790059452856522752,nan,nan,nan,nan,nan,0
takeover,destroy,4,0,ok,1,100,33921,99.800064086914062,nan,nan,0.0071680000983178616,10,1,0,0,1,2,4238076740286404,4238076740289079,4238076740443654,1790059452856979456,4238076750443990,4238076750444337,4238076750444422,4238076750445161,4238076750445825,4238076908835032,4238076740284221,4238076908835517,4238076908837666,4238076908841246,4238076908948576,0.34699999999999998,158389.20699999999,158391.04199999999,2.6339999999999999,3.5800000000000001,110.91,158504.58600000001,1790059453025477632,1790059453025477632,4238076908939741.5,4238076908931449,4238076908948034,13993,3210.5,1
takeover,b_with_idle_a,4,1,ok,1,100,33921,99.800064086914062,nan,nan,0.0071680000983178616,nan,-1,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,4238077029311413,4238077029318996,4238077029475456,nan,nan,nan,nan,7.5830000000000002,164.04300000000001,nan,1790059453146001408,1790059453146001408,nan,nan,nan,nan,nan,0
takeover,wait-then-destroy,4,1,ok,1,100,33921,99.800064086914062,nan,nan,0.0071680000983178616,10,1,0,0,1,2,4238077029738504,4238077029741294,4238077029895314,1790059453146425344,4238077039895585,4238077039895914,4238077039896007,4238077039896711,4238077128634737,4238077198262212,4238077029733020,4238077198262699,4238077198264633,4238077198267112,4238077198374820,0.32900000000000001,69627.475000000006,158366.62700000001,2.4209999999999998,2.4790000000000001,110.187,158479.23499999999,1790059453314897920,1790059453314897920,4238077198365668.5,4238077198357942,4238077198373395,12506,3391,1
takeover,b_with_idle_a,5,0,ok,1,100,33921,99.800064086914062,nan,nan,0.0071680000983178616,nan,-1,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,4238077318448347,4238077318455802,4238077318612774,nan,nan,nan,nan,7.4550000000000001,164.42699999999999,nan,1790059453435133952,1790059453435133952,nan,nan,nan,nan,nan,0
takeover,wait-then-destroy,5,0,ok,1,100,33921,99.800064086914062,nan,nan,0.0081919999793171883,10,1,0,0,1,2,4238077318909208,4238077318911739,4238077319064180,1790059453435588608,4238077329064443,4238077329064733,4238077329064772,4238077329065478,4238077417803614,4238077487518507,4238077318907428,4238077487519024,4238077487521071,4238077487523614,4238077487632031,0.28999999999999998,69714.892999999996,158454.06400000001,2.5640000000000001,2.5430000000000001,110.95999999999999,158567.58799999999,1790059453604150272,1790059453604150272,4238077487623054,4238077487614812,4238077487631296,14232,3097,1
takeover,b_with_idle_a,5,1,ok,1,100,33921,99.800064086914062,nan,nan,0.0071680000983178616,nan,-1,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,4238077609452254,4238077609459529,4238077609616794,nan,nan,nan,nan,7.2750000000000004,164.53999999999999,nan,1790059453726132224,1790059453726132224,nan,nan,nan,nan,nan,0
takeover,destroy,5,1,ok,1,100,33921,99.800064086914062,nan,nan,0.0081919999793171883,10,1,0,0,1,2,4238077609928580,4238077609931262,4238077610085376,1790059453726604288,4238077620085621,4238077620085948,4238077620086096,4238077620086816,4238077620087386,4238077790830381,4238077609926086,4238077790844268,4238077790866716,4238077790885846,4238077790976492,0.32700000000000001,170742.995,170744.76000000001,36.335000000000001,19.129999999999999,109.776,170890.87100000001,1790059453907487744,1790059453907487744,4238077790966291,4238077790957643,4238077790974939,13862,4193.5,1
takeover,b_with_idle_a,6,0,ok,1,100,33921,99.800064086914062,nan,nan,0.0071680000983178616,nan,-1,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,4238077914948305,4238077914979036,4238077915110724,nan,nan,nan,nan,30.731000000000002,162.41900000000001,nan,1790059454031618048,1790059454031618048,nan,nan,nan,nan,nan,0
takeover,destroy,6,0,ok,1,100,33921,99.800064086914062,nan,nan,0.0071680000983178616,10,1,0,0,1,2,4238077915428357,4238077915431126,4238077915585203,1790059454032098304,4238077925585588,4238077925585927,4238077925586018,4238077925586780,4238077925587398,4238078085060723,4238077915425353,4238078085061223,4238078085064068,4238078085067780,4238078085172619,0.33900000000000002,159473.32500000001,159475.13500000001,3.3450000000000002,3.7120000000000002,108.551,159587.03099999999,1790059454201678848,1790059454201678848,4238078085163014.5,4238078085154998,4238078085171031,13546,2867,1
takeover,b_with_idle_a,6,1,ok,1,100,33921,99.800064086914062,nan,nan,0.0071680000983178616,nan,-1,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,4238078206840638,4238078206852278,4238078207004331,nan,nan,nan,nan,11.640000000000001,163.69300000000001,nan,1790059454323508224,1790059454323508224,nan,nan,nan,nan,nan,0
takeover,wait-then-destroy,6,1,ok,1,100,33921,99.800064086914062,nan,nan,0.0071680000983178616,10,1,0,0,1,2,4238078207309328,4238078207312141,4238078207466396,1790059454323974144,4238078217466778,4238078217467145,4238078217467295,4238078217468196,4238078306205117,4238078376267589,4238078207301299,4238078376268101,4238078376270131,4238078376272775,4238078376381354,0.36699999999999999,70062.471999999994,158800.81099999999,2.5419999999999998,2.6440000000000001,111.223,158914.576,1790059454492881920,1790059454492881920,4238078376372683.5,4238078376364705,4238078376380662,12342,3906,1
takeover,b_with_idle_a,7,0,ok,1,100,33921,99.800064086914062,nan,nan,0.0071680000983178616,nan,-1,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,4238078496932329,4238078496942797,4238078497096673,nan,nan,nan,nan,10.468,164.34399999999999,nan,1790059454613595136,1790059454613595136,nan,nan,nan,nan,nan,0
takeover,wait-then-destroy,7,0,ok,1,100,33921,99.800064086914062,nan,nan,0.0071680000983178616,10,1,0,0,1,2,4238078497418395,4238078497421269,4238078497575145,1790059454614077440,4238078507575488,4238078507575831,4238078507575915,4238078507576589,4238078596314548,4238078666293498,4238078497416172,4238078666294010,4238078666296223,4238078666299436,4238078666406913,0.34300000000000003,69978.949999999997,158718.01000000001,2.7250000000000001,3.2130000000000001,110.69,158831.42499999999,1790059454782902272,1790059454782902272,4238078666397766.5,4238078666389017,4238078666406516,13935,4337,1
takeover,b_with_idle_a,7,1,ok,1,100,33921,99.800064086914062,nan,nan,0.0061440002173185349,nan,-1,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,4238078786738935,4238078786743642,4238078786902801,nan,nan,nan,nan,4.7069999999999999,163.86600000000001,nan,1790059454903396352,1790059454903396352,nan,nan,nan,nan,nan,0
takeover,destroy,7,1,ok,1,100,33921,99.800064086914062,nan,nan,0.0081919999793171883,10,1,0,0,1,2,4238078787140498,4238078787143366,4238078787297234,1790059454903793664,4238078797297539,4238078797297852,4238078797297976,4238078797298660,4238078797299276,4238078955636629,4238078787133904,4238078955637260,4238078955639354,4238078955641855,4238078955750401,0.313,158337.353,158339.09,2.7250000000000001,2.5009999999999999,111.047,158452.86199999999,1790059455072240640,1790059455072240640,4238078955742275.5,4238078955734708,4238078955749843,12434,3000.5,1
takeover,b_with_idle_a,8,0,ok,1,100,33921,99.800064086914062,nan,nan,0.0061440002173185349,nan,-1,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,4238079075723759,4238079075731794,4238079075888042,nan,nan,nan,nan,8.0350000000000001,164.28299999999999,nan,1790059455192375296,1790059455192375296,nan,nan,nan,nan,nan,0
takeover,destroy,8,0,ok,1,100,33921,99.800064086914062,nan,nan,0.0071680000983178616,10,1,0,0,1,2,4238079076185122,4238079076187844,4238079076342398,1790059455192833024,4238079086342691,4238079086343066,4238079086343176,4238079086343942,4238079086344540,4238079244944063,4238079076182451,4238079244944678,4238079244947167,4238079244950067,4238079245057864,0.375,158599.52299999999,158601.372,3.1040000000000001,2.8999999999999999,110.697,158715.17300000001,1790059455361542144,1790059455361542144,4238079245049135,4238079245040638,4238079245057632,14077,3779.5,1
takeover,b_with_idle_a,8,1,ok,1,100,33921,99.800064086914062,nan,nan,0.0071680000983178616,nan,-1,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,4238079365459029,4238079365466785,4238079365622994,nan,nan,nan,nan,7.7560000000000002,163.965,nan,1790059455482104832,1790059455482104832,nan,nan,nan,nan,nan,0
takeover,wait-then-destroy,8,1,ok,1,100,33921,99.800064086914062,nan,nan,0.0081919999793171883,10,1,0,0,1,2,4238079365923316,4238079365926157,4238079366080436,1790059455482565632,4238079376080960,4238079376081278,4238079376081484,4238079376082196,4238079464820080,4238079534546675,4238079365920969,4238079534547180,4238079534549390,4238079534552879,4238079534659121,0.318,69726.595000000001,158465.715,2.7149999999999999,3.4889999999999999,109.73099999999999,158578.16099999999,1790059455651137536,1790059455651137536,4238079534649629.5,4238079534640770,4238079534658489,14180,4446.5,1
takeover,b_with_idle_a,9,0,ok,1,100,33921,99.800064086914062,nan,nan,0.0071680000983178616,nan,-1,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,4238079655073461,4238079655080189,4238079655234831,nan,nan,nan,nan,6.7279999999999998,161.37,nan,1790059455771710464,1790059455771711488,nan,nan,nan,nan,nan,0
takeover,wait-then-destroy,9,0,ok,1,100,33921,99.800064086914062,nan,nan,0.0081919999793171883,10,1,0,0,1,2,4238079655483574,4238079655486281,4238079655638294,1790059455772118016,4238079665638635,4238079665639031,4238079665639250,4238079665639959,4238079754377738,4238079824102172,4238079655476668,4238079824102961,4238079824104721,4238079824107114,4238079824215663,0.39600000000000002,69724.433999999994,158463.53700000001,2.5489999999999999,2.3929999999999998,110.94199999999999,158577.02799999999,1790059455940688896,1790059455940688896,4238079824207448,4238079824199453,4238079824215443,12338,3946,1
takeover,b_with_idle_a,9,1,ok,1,100,33921,99.800064086914062,nan,nan,0.0071680000983178616,nan,-1,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,4238079944311203,4238079944318939,4238079944474739,nan,nan,nan,nan,7.7359999999999998,163.536,nan,1790059456060945408,1790059456060946432,nan,nan,nan,nan,nan,0
takeover,destroy,9,1,ok,1,100,33921,99.800064086914062,nan,nan,0.0071680000983178616,10,1,0,0,1,2,4238079944703333,4238079944706064,4238079944860306,1790059456061334528,4238079954860625,4238079954861029,4238079954861230,4238079954861922,4238079954862442,4238080113210909,4238079944696147,4238080113211527,4238080113213301,4238080113215889,4238080113324573,0.40400000000000003,158348.467,158350.28400000001,2.3919999999999999,2.5880000000000001,111.27200000000001,158463.948,1790059456229791744,1790059456229791744,4238080113315562.5,4238080113308020,4238080113323105,12371,3147.5,1
calibration,a_only,0,0,ok,1,1000,342818,997.82757568359375,997.82757568359375,nan,nan,nan,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,0,0,nan,nan,nan,nan,nan,0
takeover,b_with_idle_a,0,0,ok,1,1000,342818,997.82757568359375,nan,nan,0.0051199998706579208,nan,-1,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,4238081458692415,4238081458695755,4238081458852155,nan,nan,nan,nan,3.3399999999999999,159.74000000000001,nan,1790059457575293952,1790059457575293952,nan,nan,nan,nan,nan,0
takeover,destroy,0,0,ok,1,1000,342818,997.82757568359375,nan,nan,0.0081919999793171883,100,1,0,0,1,2,4238081459078309,4238081459080288,4238081459234398,1790059457575680000,4238081559234556,4238081559234835,4238081559234915,4238081559235682,4238081559236153,4238082533500660,4238081459073768,4238082533501266,4238082533504762,4238082533508642,4238082533615512,0.27900000000000003,974264.50699999998,974266.10400000005,4.1020000000000003,3.8799999999999999,110.75,974380.95600000001,1790059458650036224,1790059458650036224,nan,nan,nan,12601,20479.5,0
takeover,b_with_idle_a,0,1,ok,1,1000,342818,997.82757568359375,nan,nan,0.0071680000983178616,nan,-1,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,4238082657290438,4238082657298810,4238082657453972,nan,nan,nan,nan,8.3719999999999999,163.53399999999999,nan,1790059458773872640,1790059458773872640,nan,nan,nan,nan,nan,0
takeover,wait-then-destroy,0,1,ok,1,1000,342818,997.82757568359375,nan,nan,0.0081919999793171883,100,1,0,0,1,2,4238082657675676,4238082657678327,4238082657833172,1790059458774254592,4238082757833320,4238082757833632,4238082757833709,4238082757834460,4238083655680215,4238083726421996,4238082657668862,4238083726422475,4238083726425035,4238083726429250,4238083726536143,0.312,70741.781000000003,968588.67599999998,3.0390000000000001,4.2149999999999999,111.108,968702.82299999997,1790059459842933760,1790059459842933760,nan,nan,nan,12281,20086,0
takeover,b_with_idle_a,1,0,ok,1,1000,342818,997.82757568359375,nan,nan,0.0061440002173185349,nan,-1,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,4238083847494378,4238083847501798,4238083847658422,nan,nan,nan,nan,7.4199999999999999,164.04400000000001,nan,1790059459964053504,1790059459964053504,nan,nan,nan,nan,nan,0
takeover,wait-then-destroy,1,0,ok,1,1000,342818,997.82757568359375,nan,nan,0.0081919999793171883,100,1,0,0,1,2,4238083847937014,4238083847939675,4238083848094354,1790059459964492800,4238083948094478,4238083948094797,4238083948094878,4238083948095581,4238084845951282,4238084918581529,4238083847935439,4238084918583695,4238084918590518,4238084918603475,4238084918700713,0.31900000000000001,72630.247000000003,970487.05099999998,8.9890000000000008,12.957000000000001,110.19499999999999,970606.23499999999,1790059461035075584,1790059461035075584,nan,nan,nan,14180,21329.5,0
takeover,b_with_idle_a,1,1,ok,1,1000,342818,997.82757568359375,nan,nan,0.0071680000983178616,nan,-1,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,4238085040447794,4238085040456862,4238085040611476,nan,nan,nan,nan,9.0679999999999996,163.68199999999999,nan,1790059461156983808,1790059461156983808,nan,nan,nan,nan,nan,0
takeover,destroy,1,1,ok,1,1000,342818,997.82757568359375,nan,nan,0.0081919999793171883,100,1,0,0,1,2,4238085040887819,4238085040890491,4238085041044872,1790059461157421056,4238085141045064,4238085141045394,4238085141045555,4238085141046837,4238085141047456,4238086109980411,4238085040881724,4238086109980991,4238086109984204,4238086109990480,4238086110095067,0.33000000000000002,968932.95499999996,968935.34699999995,3.7930000000000001,6.2759999999999998,110.863,969050.00300000003,1790059462226446336,1790059462226446336,nan,nan,nan,14094,21276,0
takeover,b_with_idle_a,2,0,ok,1,1000,342818,997.82757568359375,nan,nan,0.0061440002173185349,nan,-1,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,4238086231300340,4238086231308145,4238086231464011,nan,nan,nan,nan,7.8049999999999997,163.67099999999999,nan,1790059462347812864,1790059462347812864,nan,nan,nan,nan,nan,0
takeover,destroy,2,0,ok,1,1000,342818,997.82757568359375,nan,nan,0.0081919999793171883,100,1,0,0,1,2,4238086231690911,4238086231693602,4238086231848141,1790059462348200960,4238086331848296,4238086331848594,4238086331848673,4238086331849450,4238086331849939,4238087305003403,4238086231684149,4238087305004390,4238087305015774,4238087305029162,4238087305124242,0.29799999999999999,973153.46400000004,973155.10699999996,12.371,13.388,108.468,973275.946,1790059463421451264,1790059463421451264,nan,nan,nan,12415,21269,0
takeover,b_with_idle_a,2,1,ok,1,1000,342818,997.82757568359375,nan,nan,0.0071680000983178616,nan,-1,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,4238087428779664,4238087428788046,4238087428942631,nan,nan,nan,nan,8.3819999999999997,162.96700000000001,nan,1790059463545269248,1790059463545269248,nan,nan,nan,nan,nan,0
takeover,wait-then-destroy,2,1,ok,1,1000,342818,997.82757568359375,nan,nan,0.0081919999793171883,100,1,0,0,1,2,4238087429180813,4238087429183801,4238087429337636,1790059463545666560,4238087529337756,4238087529338077,4238087529338157,4238087529338889,4238088427184485,4238088500351697,4238087429168804,4238088500352091,4238088500354989,4238088500360375,4238088500465410,0.32100000000000001,73167.212,971013.94099999999,3.2919999999999998,5.3860000000000001,110.42100000000001,971127.65399999998,1790059464616769536,1790059464616769536,nan,nan,nan,12505,21012,0
takeover,b_with_idle_a,3,0,ok,1,1000,342818,997.82757568359375,nan,nan,0.0071680000983178616,nan,-1,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,4238088621846765,4238088621855273,4238088622010858,nan,nan,nan,nan,8.5079999999999991,164.09299999999999,nan,1790059464738312192,1790059464738313216,nan,nan,nan,nan,nan,0
takeover,wait-then-destroy,3,0,ok,1,1000,342818,997.82757568359375,nan,nan,0.0071680000983178616,100,1,0,0,1,2,4238088622287155,4238088622289955,4238088622443982,1790059464738749440,4238088722444091,4238088722444408,4238088722444485,4238088722445149,4238089620299271,4238089692848889,4238088622285425,4238089692850935,4238089692858237,4238089692870718,4238089692968158,0.317,72549.618000000002,970404.79799999995,9.3480000000000008,12.481,109.92100000000001,970524.06700000004,1790059465809249280,1790059465809249280,nan,nan,nan,14383,21383.5,0
takeover,b_with_idle_a,3,1,ok,1,1000,342818,997.82757568359375,nan,nan,0.0071680000983178616,nan,-1,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,4238089827147503,4238089827154966,4238089827311873,nan,nan,nan,nan,7.4630000000000001,164.37,nan,1790059465943589888,1790059465943589888,nan,nan,nan,nan,nan,0
takeover,destroy,3,1,ok,1,1000,342818,997.82757568359375,nan,nan,0.0081919999793171883,100,1,0,0,1,2,4238089827532689,4238089827535255,4238089827689700,1790059465943971840,4238089927689801,4238089927690135,4238089927690212,4238089927690911,4238089927691544,4238090900663465,4238089827525627,4238090900664446,4238090900673210,4238090900686196,4238090900783266,0.33400000000000002,972971.92099999997,972973.66399999999,9.7449999999999992,12.986000000000001,110.056,973093.46499999997,1790059467017039872,1790059467017039872,nan,nan,nan,12439,21652,0
takeover,b_with_idle_a,4,0,ok,1,1000,342818,997.82757568359375,nan,nan,0.0071680000983178616,nan,-1,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,4238091023786211,4238091023792727,4238091023950598,nan,nan,nan,nan,6.516,164.387,nan,1790059467140205568,1790059467140205568,nan,nan,nan,nan,nan,0
takeover,destroy,4,0,ok,1,1000,342818,997.82757568359375,nan,nan,0.0081919999793171883,100,1,0,0,1,2,4238091024217082,4238091024219760,4238091024374899,1790059467140633600,4238091124375065,4238091124375422,4238091124375501,4238091124376175,4238091124376804,4238092093152464,4238091024215264,4238092093152920,4238092093155623,4238092093160614,4238092093266205,0.35699999999999998,968775.66000000003,968777.39899999998,3.1589999999999998,4.9909999999999997,110.58199999999999,968891.14000000001,1790059468209500160,1790059468209500160,nan,nan,nan,13517,21507,0
takeover,b_with_idle_a,4,1,ok,1,1000,342818,997.82757568359375,nan,nan,0.0071680000983178616,nan,-1,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,4238092214691136,4238092214699000,4238092214855374,nan,nan,nan,nan,7.8639999999999999,164.238,nan,1790059468331086848,1790059468331086848,nan,nan,nan,nan,nan,0
takeover,wait-then-destroy,4,1,ok,1,1000,342818,997.82757568359375,nan,nan,0.0081919999793171883,100,1,0,0,1,2,4238092215127986,4238092215130717,4238092215284997,1790059468331520000,4238092315285090,4238092315285408,4238092315285488,4238092315286299,4238093213131841,4238093284718949,4238092215126151,4238093284719561,4238093284721891,4238093284724962,4238093284833000,0.318,71587.107999999993,969433.85900000005,2.9420000000000002,3.0710000000000002,111.10899999999999,969547.91000000003,1790059469401042944,1790059469401042944,nan,nan,nan,14136,21475,0
takeover,b_with_idle_a,5,0,ok,1,1000,342818,997.82757568359375,nan,nan,0.0061440002173185349,nan,-1,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,4238093406011069,4238093406019368,4238093406174920,nan,nan,nan,nan,8.2989999999999995,163.851,nan,1790059469522382848,1790059469522382848,nan,nan,nan,nan,nan,0
takeover,wait-then-destroy,5,0,ok,1,1000,342818,997.82757568359375,nan,nan,0.0081919999793171883,100,1,0,0,1,2,4238093406417165,4238093406419839,4238093406574310,1790059469522786304,4238093506574458,4238093506574771,4238093506574857,4238093506575549,4238094404420988,4238094474259662,4238093406411281,4238094474260127,4238094474262023,4238094474265031,4238094474372984,0.313,69838.673999999999,967685.20400000003,2.3610000000000002,3.008,110.961,967798.52599999995,1790059470590560256,1790059470590560256,nan,nan,nan,12507,21069,0
takeover,b_with_idle_a,5,1,ok,1,1000,342818,997.82757568359375,nan,nan,0.0061440002173185349,nan,-1,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,4238094596509678,4238094596518609,4238094596672429,nan,nan,nan,nan,8.9309999999999992,162.751,nan,1790059470712856576,1790059470712856576,nan,nan,nan,nan,nan,0
takeover,destroy,5,1,ok,1,1000,342818,997.82757568359375,nan,nan,0.0081919999793171883,100,1,0,0,1,2,4238094596952900,4238094596955754,4238094597106784,1790059470713294848,4238094697106949,4238094697107215,4238094697107295,4238094697108059,4238094697108539,4238095667608224,4238094596951102,4238095667612316,4238095667619469,4238095667633822,4238095667729237,0.26600000000000001,970499.68500000006,970501.27500000002,11.244999999999999,14.353,109.768,970622.28799999994,1790059471783891968,1790059471783891968,nan,nan,nan,14184,22183,0
takeover,b_with_idle_a,6,0,ok,1,1000,342818,997.82757568359375,nan,nan,0.0071680000983178616,nan,-1,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,4238095789844323,4238095789852426,4238095790008715,nan,nan,nan,nan,8.1029999999999998,164.392,nan,1790059471906168832,1790059471906168832,nan,nan,nan,nan,nan,0
takeover,destroy,6,0,ok,1,1000,342818,997.82757568359375,nan,nan,0.0081919999793171883,100,1,0,0,1,2,4238095790313440,4238095790316210,4238095790470512,1790059471906634752,4238095890470634,4238095890470881,4238095890471046,4238095890471740,4238095890472210,4238096858251994,4238095790310643,4238096858252595,4238096858254836,4238096858257404,4238096858366116,0.247,967779.78399999999,967781.35999999999,2.8420000000000001,2.5680000000000001,111.28,967895.48199999996,1790059472974504960,1790059472974504960,nan,nan,nan,14260,21679,0
takeover,b_with_idle_a,6,1,ok,1,1000,342818,997.82757568359375,nan,nan,0.0071680000983178616,nan,-1,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,4238096978688200,4238096978696464,4238096978852692,nan,nan,nan,nan,8.2639999999999993,164.49199999999999,nan,1790059473094989824,1790059473094989824,nan,nan,nan,nan,nan,0
