experiment,condition,trial,order,status,valid,target_ms,iterations,reference_a_ms,a_event_ms,a_effective_gflops,b_event_ms,invalidate_delay_ms,a_pending_before_destroy,destroy_result,cpu_a,cpu_b,cpu_control,t_A_launch_ns,t_A_launch_return_ns,t_A_start_observed_ns,A_start_gpu_ns,t_invalidate_ns,t_invalidate_seen_ns,t_A_query_begin_ns,t_A_query_end_ns,t_destroy_begin_ns,t_destroy_return_ns,t_B_ready_ns,t_B_trigger_seen_ns,t_B_launch_ns,t_B_launch_return_ns,t_B_complete_ns,invalidate_dispatch_us,destroy_latency_us,invalidate_to_destroy_return_us,handoff_us,b_launch_api_us,b_request_us,b_takeover_us,B_start_gpu_ns,B_end_gpu_ns,t_B_start_est_ns,t_B_start_lower_ns,t_B_start_upper_ns,clock_bracket_ns,clock_offset_change_ns,start_est_valid
takeover,destroy,3,0,ok,1,100,22936,97.611778259277344,nan,nan,0.0071680000983178616,10,1,0,0,1,2,4237925762464316,4237925762468988,4237925762621865,1790059301882124288,4237925772622301,4237925772622909,4237925772623140,4237925772624442,4237925772625761,4237925913096103,4237925762449762,4237925913096977,4237925913100634,4237925913104324,4237925913212984,0.60799999999999998,140470.342,140473.802,4.5309999999999997,3.6899999999999999,112.34999999999999,140590.68299999999,1790059302032708608,1790059302032709632,4237925913203430.5,4237925913195073,4237925913211788,13918,3111,1
takeover,b_with_idle_a,4,0,ok,1,100,22936,97.611778259277344,nan,nan,0.0071680000983178616,nan,-1,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,4237926062365687,4237926062377484,4237926062531192,nan,nan,nan,nan,11.797000000000001,165.505,nan,1790059302182023168,1790059302182024192,nan,nan,nan,nan,nan,0
takeover,destroy,4,0,ok,1,100,22936,97.611778259277344,nan,nan,0.0081919999793171883,10,1,0,0,1,2,4237926062906936,4237926062911502,4237926063064671,1790059302182561792,4237926073065017,4237926073065761,4237926073065992,4237926073067163,4237926073068510,4237926213033500,4237926062898773,4237926213034695,4237926213038123,4237926213042132,4237926213150820,0.74399999999999999,139964.98999999999,139968.48300000001,4.6230000000000002,4.0090000000000003,112.697,140085.80300000001,1790059302332641280,1790059302332641280,4237926213141514.5,4237926213132615,4237926213150414,17420,2093.5,1
takeover,b_with_idle_a,5,0,ok,1,100,22936,97.611778259277344,nan,nan,0.0071680000983178616,nan,-1,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,4237926361696189,4237926361708486,4237926361862100,nan,nan,nan,nan,12.297000000000001,165.911,nan,1790059302481348608,1790059302481348608,nan,nan,nan,nan,nan,0
takeover,destroy,5,0,ok,1,100,22936,97.611778259277344,nan,nan,0.0081919999793171883,10,1,0,0,1,2,4237926362231364,4237926362236246,4237926362388951,1790059302481881088,4237926372389221,4237926372389988,4237926372390193,4237926372391357,4237926372392521,4237926511657932,4237926362221452,4237926511658832,4237926511662083,4237926511666707,4237926511774206,0.76700000000000002,139265.41099999999,139268.71100000001,4.1509999999999998,4.6239999999999997,112.123,139384.98499999999,1790059302631259136,1790059302631259136,4237926511764363,4237926511755546,4237926511773180,17412,1997.5,1
takeover,b_with_idle_a,6,0,ok,1,100,22936,97.611778259277344,nan,nan,0.0071680000983178616,nan,-1,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,4237926660088088,4237926660099931,4237926660254347,nan,nan,nan,nan,11.843,166.25899999999999,nan,1790059302779736064,1790059302779736064,nan,nan,nan,nan,nan,0
takeover,destroy,6,0,ok,1,100,22936,97.611778259277344,nan,nan,0.0081919999793171883,10,1,0,0,1,2,4237926660550461,4237926660554985,4237926660708036,1790059302780193792,4237926670708463,4237926670708971,4237926670709067,4237926670710235,4237926670711271,4237926810353747,4237926660537074,4237926810355075,4237926810358527,4237926810362921,4237926810471160,0.50800000000000001,139642.476,139645.28400000001,4.7800000000000002,4.3940000000000001,112.633,139762.69699999999,1790059302929950720,1790059302929950720,4237926810462276,4237926810454359,4237926810470193,13508,2443,1
takeover,b_with_idle_a,7,0,ok,1,100,22936,97.611778259277344,nan,nan,0.0081919999793171883,nan,-1,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,4237926959719869,4237926959753590,4237926959882581,nan,nan,nan,nan,33.720999999999997,162.71199999999999,nan,1790059303079356416,1790059303079356416,nan,nan,nan,nan,nan,0
takeover,destroy,7,0,ok,1,100,22936,97.611778259277344,nan,nan,0.0081919999793171883,10,1,0,0,1,2,4237926960199037,4237926960204264,4237926960356665,1790059303079837696,4237926970356888,4237926970357637,4237926970357844,4237926970359025,4237926970360204,4237927112225734,4237926960185632,4237927112232784,4237927112266301,4237927112284757,4237927112376782,0.749,141865.53,141868.84599999999,40.567,18.456,110.48099999999999,142019.894,1790059303231849472,1790059303231849472,4237927112366502.5,4237927112358228,4237927112374777,14050,2870.5,1
takeover,b_with_idle_a,8,0,ok,1,100,22936,97.611778259277344,nan,nan,0.0071680000983178616,nan,-1,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,4237927264193872,4237927264207311,4237927264358880,nan,nan,nan,nan,13.439,165.00800000000001,nan,1790059303383829504,1790059303383829504,nan,nan,nan,nan,nan,0
takeover,destroy,8,0,ok,1,100,22936,97.611778259277344,nan,nan,0.0071680000983178616,10,1,0,0,1,2,4237927264649011,4237927264653328,4237927264803605,1790059303384279040,4237927274803959,4237927274804462,4237927274804632,4237927274805650,4237927274806697,4237927403483098,4237927264639193,4237927403484150,4237927403486449,4237927403490259,4237927403596932,0.503,128676.401,128679.139,3.351,3.8100000000000001,110.483,128792.973,1790059303523065856,1790059303523066880,4237927403588370,4237927403580380,4237927403596360,13747,2700.5,1
takeover,b_with_idle_a,9,0,ok,1,100,22936,97.611778259277344,nan,nan,0.0071680000983178616,nan,-1,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,4237927525261900,4237927525270137,4237927525426227,nan,nan,nan,nan,8.2370000000000001,164.327,nan,1790059303644893184,1790059303644893184,nan,nan,nan,nan,nan,0
takeover,destroy,9,0,ok,1,100,22936,97.611778259277344,nan,nan,0.0071680000983178616,10,1,0,0,1,2,4237927525727414,4237927525730077,4237927525884737,1790059303645355008,4237927535885079,4237927535885461,4237927535885551,4237927535886286,4237927535886998,4237927662656518,4237927525721351,4237927662657211,4237927662659445,4237927662662005,4237927662769885,0.38200000000000001,126769.52,126771.439,2.927,2.5600000000000001,110.44,126884.806,1790059303782234112,1790059303782235136,4237927662760399.5,4237927662752405,4237927662768394,13727,2939,1
calibration,a_only,0,0,ok,1,1000,342818,997.5224609375,997.5224609375,nan,nan,nan,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,0,0,nan,nan,nan,nan,nan,0
standby,a_only,0,0,ok,1,1000,342818,997.5224609375,997.82861328125,19453.66068751995,nan,nan,-1,-1,0,-1,-1,4237928881888924,4237928881891150,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,0,0,nan,nan,nan,nan,nan,0
standby,a_with_idle_b,0,1,ok,1,1000,342818,997.5224609375,997.82757568359375,19453.680916538699,nan,nan,-1,-1,0,-1,-1,4237930014114750,4237930014116444,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,0,0,nan,nan,nan,nan,nan,0
standby,a_with_idle_b,1,0,ok,1,1000,342818,997.5224609375,997.82757568359375,19453.680916538699,nan,nan,-1,-1,0,-1,-1,4237931021090870,4237931021092761,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,0,0,nan,nan,nan,nan,nan,0
standby,a_only,1,1,ok,1,1000,342818,997.5224609375,997.82757568359375,19453.680916538699,nan,nan,-1,-1,0,-1,-1,4237932112218038,4237932112220296,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,0,0,nan,nan,nan,nan,nan,0
standby,a_only,2,0,ok,1,1000,342818,997.5224609375,997.82757568359375,19453.680916538699,nan,nan,-1,-1,0,-1,-1,4237933119257441,4237933119259971,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,0,0,nan,nan,nan,nan,nan,0
standby,a_with_idle_b,2,1,ok,1,1000,342818,997.5224609375,997.82861328125,19453.66068751995,nan,nan,-1,-1,0,-1,-1,4237934252200716,4237934252202272,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,0,0,nan,nan,nan,nan,nan,0
standby,a_with_idle_b,3,0,ok,1,1000,342818,997.5224609375,997.82757568359375,19453.680916538699,nan,nan,-1,-1,0,-1,-1,4237935259211466,4237935259213510,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,0,0,nan,nan,nan,nan,nan,0
standby,a_only,3,1,ok,1,1000,342818,997.5224609375,997.82757568359375,19453.680916538699,nan,nan,-1,-1,0,-1,-1,4237936349029242,4237936349031081,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,0,0,nan,nan,nan,nan,nan,0
standby,a_only,4,0,ok,1,1000,342818,997.5224609375,997.82757568359375,19453.680916538699,nan,nan,-1,-1,0,-1,-1,4237937356093949,4237937356096178,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,0,0,nan,nan,nan,nan,nan,0
standby,a_with_idle_b,4,1,ok,1,1000,342818,997.5224609375,997.82757568359375,19453.680916538699,nan,nan,-1,-1,0,-1,-1,4237938489780776,4237938489782597,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,0,0,nan,nan,nan,nan,nan,0
standby,a_with_idle_b,5,0,ok,1,1000,342818,997.5224609375,997.82757568359375,19453.680916538699,nan,nan,-1,-1,0,-1,-1,4237939496802535,4237939496805328,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,0,0,nan,nan,nan,nan,nan,0
standby,a_only,5,1,ok,1,1000,342818,997.5224609375,997.82861328125,19453.66068751995,nan,nan,-1,-1,0,-1,-1,4237940589095293,4237940589097648,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,0,0,nan,nan,nan,nan,nan,0
standby,a_only,6,0,ok,1,1000,342818,997.5224609375,997.82861328125,19453.66068751995,nan,nan,-1,-1,0,-1,-1,4237941596192559,4237941596195418,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,0,0,nan,nan,nan,nan,nan,0
standby,a_with_idle_b,6,1,ok,1,1000,342818,997.5224609375,997.82757568359375,19453.680916538699,nan,nan,-1,-1,0,-1,-1,4237942737279475,4237942737281322,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,0,0,nan,nan,nan,nan,nan,0
standby,a_with_idle_b,7,0,ok,1,1000,342818,997.5224609375,997.82757568359375,19453.680916538699,nan,nan,-1,-1,0,-1,-1,4237943744281492,4237943744283861,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,0,0,nan,nan,nan,nan,nan,0
standby,a_only,7,1,ok,1,1000,342818,997.5224609375,997.82757568359375,19453.680916538699,nan,nan,-1,-1,0,-1,-1,4237944834266908,4237944834269267,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,0,0,nan,nan,nan,nan,nan,0
standby,a_only,8,0,ok,1,1000,342818,997.5224609375,997.82757568359375,19453.680916538699,nan,nan,-1,-1,0,-1,-1,4237945841273612,4237945841275911,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,0,0,nan,nan,nan,nan,nan,0
standby,a_with_idle_b,8,1,ok,1,1000,342818,997.5224609375,997.82757568359375,19453.680916538699,nan,nan,-1,-1,0,-1,-1,4237946977997774,4237946977999385,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,0,0,nan,nan,nan,nan,nan,0
standby,a_with_idle_b,9,0,ok,1,1000,342818,997.5224609375,997.82757568359375,19453.680916538699,nan,nan,-1,-1,0,-1,-1,4237947985384183,4237947985386203,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,0,0,nan,nan,nan,nan,nan,0
standby,a_only,9,1,ok,1,1000,342818,997.5224609375,997.82757568359375,19453.680916538699,nan,nan,-1,-1,0,-1,-1,4237949074218258,4237949074220784,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,0,0,nan,nan,nan,nan,nan,0
takeover,b_with_idle_a,0,0,ok,1,1000,342818,997.5224609375,nan,nan,0.0051199998706579208,nan,-1,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,4237950200747041,4237950200750453,4237950200906424,nan,nan,nan,nan,3.4119999999999999,159.38300000000001,nan,1790059326319941632,1790059326319941632,nan,nan,nan,nan,nan,0
takeover,destroy,0,0,ok,1,1000,342818,997.5224609375,nan,nan,0.0071680000983178616,100,1,0,0,1,2,4237950201141358,4237950201143208,4237950201297426,1790059326320334848,4237950301297608,4237950301297853,4237950301297898,4237950301298529,4237950301299165,4237951275800431,4237950201139818,4237951275801770,4237951275804320,4237951275807970,4237951275915436,0.245,974501.26599999995,974502.82299999997,3.8889999999999998,3.6499999999999999,111.116,974617.82799999998,1790059327394928640,1790059327394928640,nan,nan,nan,12334,22052.5,0
takeover,b_with_idle_a,1,0,ok,1,1000,342818,997.5224609375,nan,nan,0.0071680000983178616,nan,-1,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,4237951399903649,4237951399912267,4237951400068809,nan,nan,nan,nan,8.6180000000000003,165.16,nan,1790059327519078400,1790059327519078400,nan,nan,nan,nan,nan,0
takeover,destroy,1,0,ok,1,1000,342818,997.5224609375,nan,nan,0.0071680000983178616,100,1,0,0,1,2,4237951400345204,4237951400347729,4237951400502204,1790059327519516672,4237951500502382,4237951500502682,4237951500502785,4237951500503615,4237951500504468,4237952472098334,4237951400343424,4237952472099094,4237952472105110,4237952472115747,4237952472214784,0.29999999999999999,971593.86600000004,971595.95200000005,6.7759999999999998,10.637,109.67400000000001,971712.402,1790059328591203328,1790059328591203328,nan,nan,nan,14300,21460.5,0
takeover,b_with_idle_a,2,0,ok,1,1000,342818,997.5224609375,nan,nan,0.0071680000983178616,nan,-1,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,4237952596591610,4237952596599233,4237952596755721,nan,nan,nan,nan,7.6230000000000002,164.11099999999999,nan,1790059328715742208,1790059328715742208,nan,nan,nan,nan,nan,0
takeover,destroy,2,0,ok,1,1000,342818,997.5224609375,nan,nan,0.0071680000983178616,100,1,0,0,1,2,4237952597037436,4237952597040021,4237952597194485,1790059328716184576,4237952697194562,4237952697194844,4237952697194923,4237952697195686,4237952697196419,4237953668742071,4237952597035608,4237953668745139,4237953668751198,4237953668765514,4237953668861192,0.28199999999999997,971545.652,971547.50899999996,9.1270000000000007,14.316000000000001,109.994,971666.63,1790059329787827200,1790059329787827200,nan,nan,nan,13869,21293,0
takeover,b_with_idle_a,3,0,ok,1,1000,342818,997.5224609375,nan,nan,0.0061440002173185349,nan,-1,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,4237953791193725,4237953791202779,4237953791358306,nan,nan,nan,nan,9.0540000000000003,164.58099999999999,nan,1790059329910321152,1790059329910321152,nan,nan,nan,nan,nan,0
takeover,destroy,3,0,ok,1,1000,342818,997.5224609375,nan,nan,0.0071680000983178616,100,1,0,0,1,2,4237953791634831,4237953791637713,4237953791791609,1790059329910758400,4237953891791714,4237953891792024,4237953891792105,4237953891792827,4237953891793585,4237954878961946,4237953791624196,4237954878962723,4237954878966994,4237954878973802,4237954879077582,0.31,987168.36100000003,987170.23199999996,5.048,6.8079999999999998,110.58799999999999,987285.86800000002,1790059330998019072,1790059330998019072,nan,nan,nan,12281,21857,0
takeover,b_with_idle_a,4,0,ok,1,1000,342818,997.5224609375,nan,nan,0.0061440002173185349,nan,-1,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,4237955029568757,4237955029576348,4237955029733560,nan,nan,nan,nan,7.5910000000000002,164.803,nan,1790059331148670976,1790059331148670976,nan,nan,nan,nan,nan,0
takeover,destroy,4,0,ok,1,1000,342818,997.5224609375,nan,nan,0.0071680000983178616,100,1,0,0,1,2,4237955030011186,4237955030013924,4237955030168850,1790059331149110272,4237955130169079,4237955130169663,4237955130169706,4237955130170980,4237955130171990,4237956103809222,4237955030009516,4237956103810746,4237956103819498,4237956103833309,4237956103929102,0.58399999999999996,973637.23199999996,973640.14300000004,10.276,13.811,109.604,973760.02300000004,1790059332222845952,1790059332222845952,nan,nan,nan,14069,21814.5,0
takeover,b_with_idle_a,5,0,ok,1,1000,342818,997.5224609375,nan,nan,0.0071680000983178616,nan,-1,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,4237956227453124,4237956227460444,4237956227617704,nan,nan,nan,nan,7.3200000000000003,164.58000000000001,nan,1790059332346530816,1790059332346530816,nan,nan,nan,nan,nan,0
takeover,destroy,5,0,ok,1,1000,342818,997.5224609375,nan,nan,0.0071680000983178616,100,1,0,0,1,2,4237956227921272,4237956227924114,4237956228077960,1790059332346995712,4237956328078176,4237956328078495,4237956328078572,4237956328079313,4237956328080321,4237957297933428,4237956227916348,4237957297936224,4237957297952952,4237957297965831,4237957298061481,0.31900000000000001,969853.10699999996,969855.25199999998,19.524000000000001,12.879,108.529,969983.30500000005,1790059333416952832,1790059333416952832,nan,nan,nan,12666,21804,0
takeover,b_with_idle_a,6,0,ok,1,1000,342818,997.5224609375,nan,nan,0.0071680000983178616,nan,-1,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,4237957420659346,4237957420667053,4237957420824358,nan,nan,nan,nan,7.7069999999999999,165.012,nan,1790059333539713024,1790059333539714048,nan,nan,nan,nan,nan,0
takeover,destroy,6,0,ok,1,1000,342818,997.5224609375,nan,nan,0.0071680000983178616,100,1,0,0,1,2,4237957421045592,4237957421048241,4237957421199851,1790059333540093952,4237957521199950,4237957521200261,4237957521200340,4237957521201096,4237957521201776,4237958490516284,4237957421040211,4237958490516902,4237958490519833,4237958490523776,4237958490630653,0.311,969314.50800000003,969316.33400000003,3.5489999999999999,3.9430000000000001,110.81999999999999,969430.70299999998,1790059334609499136,1790059334609499136,nan,nan,nan,12393,21658,0
takeover,b_with_idle_a,7,0,ok,1,1000,342818,997.5224609375,nan,nan,0.0071680000983178616,nan,-1,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,4237958611897198,4237958611904770,4237958612062042,nan,nan,nan,nan,7.5720000000000001,164.84399999999999,nan,1790059334730927104,1790059334730927104,nan,nan,nan,nan,nan,0
takeover,destroy,7,0,ok,1,1000,342818,997.5224609375,nan,nan,0.0071680000983178616,100,1,0,0,1,2,4237958612373125,4237958612375602,4237958612530389,1790059334731400192,4237958712530566,4237958712530900,4237958712530980,4237958712531740,4237958712532405,4237959680687139,4237958612369304,4237959680687695,4237959680689849,4237959680694197,4237959680800572,0.33400000000000002,968154.73400000005,968156.57299999997,2.71,4.3479999999999999,110.723,968270.00600000005,1790059335799645184,1790059335799645184,nan,nan,nan,14128,22391.5,0
takeover,b_with_idle_a,8,0,ok,1,1000,342818,997.5224609375,nan,nan,0.0071680000983178616,nan,-1,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,4237959801484467,4237959801488818,4237959801648462,nan,nan,nan,nan,4.351,163.995,nan,1790059335920491520,1790059335920491520,nan,nan,nan,nan,nan,0
takeover,destroy,8,0,ok,1,1000,342818,997.5224609375,nan,nan,0.0081919999793171883,100,1,0,0,1,2,4237959801854683,4237959801857277,4237959802011752,1790059335920857088,4237959902011931,4237959902012197,4237959902012286,4237959902013035,4237959902013835,4237960870106422,4237959801847131,4237960870106985,4237960870109528,4237960870113916,4237960870219694,0.26600000000000001,968092.58700000006,968094.49100000004,3.1059999999999999,4.3879999999999999,110.166,968207.76300000004,1790059336989040640,1790059336989040640,nan,nan,nan,12332,21227.5,0
takeover,b_with_idle_a,9,0,ok,1,1000,342818,997.5224609375,nan,nan,0.0071680000983178616,nan,-1,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,4237960990870377,4237960990875570,4237960991034334,nan,nan,nan,nan,5.1929999999999996,163.95699999999999,nan,1790059337109853184,1790059337109853184,nan,nan,nan,nan,nan,0
takeover,destroy,9,0,ok,1,1000,342818,997.5224609375,nan,nan,0.0071680000983178616,100,1,0,0,1,2,4237960991233640,4237960991236351,4237960991390783,1790059337110212608,4237961091390894,4237961091391252,4237961091391330,4237961091392130,4237961091392990,4237962061852297,4237960991227480,4237962061855047,4237962061860560,4237962061873885,4237962061970900,0.35799999999999998,970459.30700000003,970461.40300000005,8.2629999999999999,13.324999999999999,110.34,970580.00600000005,1790059338180766720,1790059338180766720,nan,nan,nan,12320,21653,0
